1.584,-0.324227,2.038087,10.130613,10.338677,-0.295,1.855,10.006,10.182
1.61,-0.300299,1.97348,9.879367,10.079022,-0.33,1.959,9.973,10.17
1.622,-0.166301,1.829313,9.54138,9.716582,-0.287,1.965,9.88,10.078
1.641,0.12323,1.594816,9.431311,9.565994,-0.167,1.859,9.746,9.925
1.66,0.25005,1.389034,9.546165,9.649933,-0.023,1.697,9.6,9.753
1.685,0.084945,1.133002,9.668798,9.735326,0.073,1.487,9.547,9.667
1.699,-0.180658,0.982254,9.774082,9.824976,0.069,1.275,9.605,9.694
1.718,-0.245264,0.836291,9.747761,9.786643,-0.023,1.085,9.684,9.749
1.739,-0.094516,0.58684,9.927223,9.945003,-0.109,0.885,9.779,9.823
1.757,-0.211765,0.546162,10.123434,10.140368,-0.183,0.738,9.893,9.924
1.779,-0.791426,0.838684,10.17129,10.236449,-0.336,0.702,9.992,10.027
1.795,-1.636691,1.274178,9.83151,10.047929,-0.684,0.811,10.013,10.092
1.815,-2.129612,1.484746,9.577272,9.922896,-1.192,1.036,9.926,10.087
1.833,-1.808974,1.410569,10.003794,10.263429,-1.592,1.252,9.896,10.118
1.852,-1.092922,1.228714,10.209576,10.341163,-1.667,1.35,9.906,10.144
1.872,-0.729213,1.295713,9.88176,9.992987,-1.44,1.355,9.918,10.13
1.89,-0.832104,1.467997,9.507881,9.65646,-1.116,1.351,9.901,10.064
1.911,-0.755534,1.403391,9.531809,9.664146,-0.852,1.349,9.783,9.914
1.93,-0.309871,1.075574,9.786046,9.849851,-0.657,1.311,9.677,9.791
1.948,0.06341,0.594018,10.058828,10.076553,-0.459,1.135,9.721,9.812
1.967,-0.075374,0.316451,9.812367,9.817758,-0.269,0.847,9.797,9.852
1.986,-0.499502,0.632303,9.771689,9.804857,-0.205,0.655,9.857,9.887
2.007,-1.00678,0.975075,10.032507,10.129935,-0.38,0.629,9.919,9.957
2.024,-1.073779,1.018146,10.166505,10.273628,-0.664,0.735,9.946,10.007
2.044,-0.781855,1.04686,10.159327,10.243004,-0.84,0.918,10.033,10.113
2.064,-0.970888,1.298106,9.809975,9.943003,-0.958,1.085,10.042,10.147
2.082,-1.41356,1.745564,9.824331,10.077829,-1.06,1.277,9.99,10.134
2.102,-1.514058,2.064408,10.125827,10.444449,-1.17,1.539,9.98,10.177
2.12,-1.418346,2.282155,10.269397,10.615104,-1.329,1.848,10.007,10.27
2.139,-1.516451,2.495116,9.793225,10.219222,-1.466,2.147,10.003,10.339
2.158,-1.557129,2.332404,9.1681,9.58743,-1.501,2.294,9.839,10.217
2.177,-1.255634,1.613959,9.144172,9.370024,-1.437,2.181,9.594,9.948
2.198,-0.576072,0.651446,9.762118,9.800775,-1.226,1.773,9.467,9.744
2.216,0.187837,-0.028116,10.070792,10.072583,-0.8,1.142,9.536,9.708
2.235,0.47019,-0.154935,9.972687,9.984967,-0.293,0.521,9.737,9.807
2.254,0.273978,0.192024,10.159327,10.164834,0.089,0.165,9.991,10.006
2.273,-0.288335,0.742373,10.31486,10.34556,0.161,0.188,10.129,10.142
2.293,-0.733998,1.240679,10.056436,10.159229,-0.07,0.505,10.126,10.164
2.312,-0.824926,1.570888,9.896116,10.05392,-0.393,0.936,10.107,10.181
2.33,-0.72682,1.642673,9.728619,9.893061,-0.644,1.299,9.999,10.113
2.35,-0.592822,1.65703,9.685548,9.844136,-0.72,1.528,9.842,9.988
2.37,-0.485145,1.570888,9.800404,9.937352,-0.657,1.61,9.778,9.932
2.395,-0.367298,1.470389,9.92483,10.039881,-0.543,1.585,9.785,9.929
2.407,-0.350549,1.429712,9.934402,10.042873,-0.449,1.532,9.836,9.966
2.427,-0.393619,1.417747,9.841082,9.950469,-0.399,1.472,9.875,9.993
2.446,-0.374477,1.32682,9.805189,9.901637,-0.371,1.411,9.876,9.984
2.465,-0.34337,1.149751,9.836296,9.909216,-0.366,1.331,9.854,9.951
2.487,-0.300299,1.03011,9.948758,10.006453,-0.353,1.231,9.858,9.942
2.503,-0.439083,0.994218,9.970294,10.029358,-0.364,1.125,9.89,9.962
2.522,-0.544965,1.022932,9.934402,10.001786,-0.407,1.049,9.922,9.987
2.542,-0.47019,1.044467,9.929616,9.995462,-0.439,1.023,9.946,10.008
2.56,-0.396012,1.075574,9.836296,9.902848,-0.463,1.034,9.918,9.982
2.58,-0.393619,1.116252,9.886545,9.957145,-0.451,1.065,9.897,9.964
2.599,-0.355334,1.183251,9.896116,9.972937,-0.404,1.105,9.887,9.957
2.618,-0.333799,1.269392,9.939187,10.025478,-0.37,1.161,9.89,9.965
2.638,-0.319442,1.338784,9.867402,9.962932,-0.351,1.227,9.897,9.98
2.657,-0.285942,1.365105,9.872188,9.970224,-0.324,1.289,9.894,9.983
2.675,-0.161516,1.314856,9.886545,9.974904,-0.275,1.322,9.891,9.983
2.694,-0.144766,1.281357,9.845867,9.929951,-0.228,1.325,9.868,9.96
2.714,-0.221336,1.288535,9.824331,9.910943,-0.203,1.312,9.857,9.947
2.734,-0.273978,1.240679,9.857831,9.939375,-0.2,1.281,9.854,9.939
2.752,-0.242871,1.149751,9.955936,10.025048,-0.221,1.24,9.871,9.951
2.771,-0.197408,1.085145,9.929616,9.990685,-0.234,1.191,9.892,9.967
2.79,-0.247657,1.121037,9.922438,9.988635,-0.24,1.149,9.916,9.986
2.81,-0.281157,1.135394,9.87458,9.943617,-0.242,1.123,9.921,9.987
2.829,-0.202194,1.195215,9.867402,9.941582,-0.232,1.134,9.899,9.966
2.85,-0.25005,1.228714,9.896116,9.975239,-0.245,1.17,9.89,9.962
2.867,-0.329013,1.281357,9.920045,10.007867,-0.266,1.21,9.89,9.967
2.886,-0.319442,1.290928,9.903295,9.992186,-0.275,1.249,9.897,9.979
2.906,-0.252443,1.286142,9.88176,9.968303,-0.288,1.272,9.9,9.986
2.926,-0.209372,1.25025,9.853045,9.934257,-0.278,1.277,9.89,9.976
2.944,-0.247657,1.223929,9.860224,9.938981,-0.257,1.263,9.875,9.958
2.964,-0.319442,1.180858,9.910473,9.985687,-0.257,1.235,9.876,9.957
2.982,-0.331406,1.166501,9.955936,10.029518,-0.277,1.205,9.895,9.972
3.001,-0.300299,1.204786,9.927223,10.004571,-0.3,1.194,9.913,9.99
3.021,-0.302692,1.262214,9.821939,9.907335,-0.313,1.204,9.904,9.982
3.04,-0.324227,1.243071,9.850653,9.934068,-0.315,1.219,9.889,9.969
3.06,-0.295514,1.180858,9.912866,9.987325,-0.306,1.223,9.878,9.958
3.079,-0.199801,1.164108,9.893723,9.963977,-0.281,1.213,9.87,9.948
3.098,-0.235693,1.214357,9.88176,9.958885,-0.264,1.201,9.885,9.961
3.117,-0.37687,1.257428,9.905687,9.992287,-0.277,1.204,9.899,9.976
3.135,-0.379262,1.252643,9.900902,9.987032,-0.298,1.222,9.896,9.976
3.155,-0.329013,1.235893,9.857831,9.940448,-0.33,1.24,9.887,9.97
3.174,-0.374477,1.219143,9.886545,9.968466,-0.365,1.241,9.888,9.972
3.194,-0.398405,1.262214,9.912866,10.000841,-0.37,1.242,9.89,9.974
3.213,-0.372084,1.226322,9.900902,9.983495,-0.368,1.236,9.89,9.973
3.234,-0.317049,1.178465,9.915258,9.990078,-0.366,1.222,9.904,9.986
3.251,-0.288335,1.195215,9.934402,10.010195,-0.344,1.216,9.916,9.996
3.27,-0.32662,1.271785,9.898509,9.985219,-0.326,1.218,9.912,9.992
3.289,-0.336192,1.324427,9.867402,9.961564,-0.317,1.242,9.904,9.987
3.308,-0.357727,1.329213,9.838689,9.934514,-0.327,1.28,9.885,9.973
3.327,-0.319442,1.314856,9.84826,9.94078,-0.335,1.31,9.863,9.956
3.347,-0.271585,1.25025,9.850653,9.933391,-0.321,1.305,9.851,9.943
3.365,-0.21655,1.159323,9.912866,9.982777,-0.291,1.263,9.863,9.948
3.384,-0.168694,1.135394,9.960723,10.026644,-0.244,1.215,9.893,9.971
3.404,-0.264407,1.223929,9.879367,9.958403,-0.23,1.192,9.901,9.975
3.423,-0.386441,1.312463,9.841082,9.935733,-0.259,1.208,9.899,9.976
3.444,-0.396012,1.281357,9.845867,9.93679,-0.304,1.238,9.882,9.964
3.462,-0.273978,1.209572,9.886545,9.964031,-0.33,1.257,9.863,9.949
3.483,-0.221336,1.173679,9.932009,10.003565,-0.319,1.244,9.876,9.96
3.502,-0.290728,1.228714,9.917651,9.997703,-0.296,1.223,9.896,9.976
3.519,-0.372084,1.264607,9.891331,9.978783,-0.29,1.219,9.907,9.986
3.538,-0.36012,1.2335,9.87458,9.957838,-0.311,1.225,9.904,9.984
3.557,-0.329013,1.252643,9.905687,9.989995,-0.338,1.245,9.897,9.981
3.576,-0.34337,1.290928,9.838689,9.928958,-0.351,1.26,9.878,9.964
3.596,-0.331406,1.238286,9.841082,9.924216,-0.341,1.254,9.865,9.95
3.614,-0.276371,1.152144,9.92483,9.995303,-0.32,1.233,9.878,9.96
3.634,-0.276371,1.130609,9.984651,10.052259,-0.307,1.203,9.897,9.975
3.653,-0.364905,1.204786,9.932009,10.011467,-0.312,1.181,9.921,9.996
3.672,-0.400798,1.300499,9.869795,9.963171,-0.33,1.197,9.928,10.006
3.694,-0.384048,1.341177,9.812367,9.911045,-0.357,1.244,9.9,9.984
3.71,-0.32662,1.305285,9.850653,9.942123,-0.369,1.288,9.866,9.957
3.731,-0.297906,1.223929,9.896116,9.975964,-0.352,1.293,9.857,9.948
3.748,-0.295514,1.183251,9.953544,10.027983,-0.326,1.263,9.878,9.964
3.769,-0.295514,1.185644,9.932009,10.006892,-0.304,1.225,9.908,9.988
3.786,-0.32662,1.252643,9.934402,10.01839,-0.304,1.211,9.929,10.007
3.806,-0.331406,1.302892,9.788439,9.880329,-0.312,1.231,9.902,9.983
3.825,-0.345763,1.288535,9.802796,9.893164,-0.325,1.257,9.864,9.95
3.844,-0.288335,1.171287,9.979865,10.0525,-0.323,1.254,9.876,9.961
3.863,-0.252443,1.152144,9.879367,9.949525,-0.304,1.229,9.863,9.944
3.882,-0.300299,1.221536,9.884152,9.963875,-0.297,1.208,9.887,9.965
3.901,-0.329013,1.238286,9.922438,10.004818,-0.293,1.196,9.916,9.993
3.923,-0.364905,1.245464,9.910473,9.995089,-0.312,1.214,9.899,9.978
3.94,-0.348156,1.25025,9.843474,9.928662,-0.336,1.239,9.89,9.973
3.959,-0.317049,1.264607,9.836296,9.922322,-0.34,1.25,9.878,9.963
3.979,-0.285942,1.223929,9.932009,10.011222,-0.329,1.246,9.881,9.964
3.999,-0.273978,1.209572,9.948758,10.025763,-0.306,1.237,9.89,9.972
4.017,-0.333799,1.245464,9.903295,9.986884,-0.303,1.236,9.905,9.987
4.036,-0.37687,1.283749,9.884152,9.974293,-0.318,1.241,9.917,10
4.055,-0.410369,1.329213,9.87458,9.972089,-0.349,1.267,9.903,9.99
4.074,-0.422333,1.319642,9.81476,9.912081,-0.386,1.295,9.869,9.961
4.094,-0.333799,1.202393,9.90808,9.986352,-0.386,1.284,9.87,9.961
4.112,-0.206979,1.109073,9.963116,10.026792,-0.343,1.24,9.89,9.974
4.131,-0.254836,1.185644,9.936794,10.010523,-0.304,1.204,9.906,9.984
4.151,-0.355334,1.295713,9.841082,9.932372,-0.288,1.198,9.912,9.989
4.17,-0.369691,1.300499,9.862617,9.954857,-0.297,1.223,9.901,9.981
4.189,-0.32662,1.235893,9.891331,9.973592,-0.327,1.254,9.883,9.968
4.212,-0.262014,1.197608,9.845867,9.921896,-0.328,1.257,9.86,9.946
4.227,-0.259621,1.190429,9.927223,10.001714,-0.304,1.231,9.882,9.963
4.247,-0.257228,1.226322,9.896116,9.975127,-0.276,1.213,9.89,9.968
4.266,-0.307478,1.252643,9.910473,9.994055,-0.272,1.217,9.895,9.973
4.286,-0.364905,1.295713,9.900902,9.991991,-0.297,1.241,9.909,9.991
4.304,-0.429512,1.333999,9.819546,9.919048,-0.34,1.277,9.882,9.97
4.324,-0.388834,1.290928,9.850653,9.942487,-0.373,1.293,9.87,9.962
4.342,-0.252443,1.195215,9.915258,9.990226,-0.359,1.279,9.872,9.961
4.363,-0.230907,1.197608,9.965508,10.039867,-0.325,1.254,9.888,9.973
4.38,-0.297906,1.247857,9.876974,9.959946,-0.293,1.233,9.902,9.983
4.4,-0.367298,1.317249,9.819546,9.91431,-0.287,1.239,9.894,9.976
4.419,-0.374477,1.307678,9.910473,10.003386,-0.318,1.268,9.893,9.979
4.44,-0.329013,1.21675,9.891331,9.971317,-0.342,1.272,9.875,9.962
4.457,-0.252443,1.183251,9.855438,9.929424,-0.331,1.256,9.869,9.955
4.476,-0.271585,1.252643,9.876974,9.959794,-0.307,1.24,9.884,9.966
4.496,-0.400798,1.298106,9.920045,10.012642,-0.313,1.238,9.886,9.968
4.516,-0.396012,1.274178,9.905687,9.995149,-0.33,1.252,9.89,9.974
4.536,-0.300299,1.245464,9.860224,9.943107,-0.342,1.268,9.891,9.978
4.554,-0.329013,1.235893,9.862617,9.945194,-0.357,1.263,9.887,9.974
4.572,-0.36012,1.262214,9.860224,9.947205,-0.346,1.254,9.872,9.958
4.594,-0.331406,1.219143,9.932009,10.01204,-0.33,1.241,9.879,9.962
4.611,-0.317049,1.200001,9.948758,10.025882,-0.334,1.229,9.901,9.983
4.629,-0.329013,1.255036,9.876974,9.961826,-0.334,1.234,9.904,9.987
4.649,-0.350549,1.295713,9.862617,9.95354,-0.332,1.242,9.905,9.988
4.669,-0.336192,1.274178,9.860224,9.947893,-0.333,1.256,9.887,9.972
4.687,-0.302692,1.2335,9.876974,9.958301,-0.33,1.265,9.869,9.955
4.706,-0.297906,1.21675,9.893723,9.972712,-0.322,1.255,9.873,9.958
4.726,-0.295514,1.204786,9.90808,9.985434,-0.308,1.232,9.885,9.966
4.747,-0.242871,1.228714,9.879367,9.958444,-0.285,1.221,9.89,9.969
4.764,-0.314656,1.271785,9.888938,9.975347,-0.288,1.231,9.893,9.973
4.783,-0.393619,1.283749,9.876974,9.967827,-0.312,1.247,9.888,9.972
4.803,-0.36012,1.25025,9.843474,9.929089,-0.328,1.259,9.872,9.958
4.821,-0.317049,1.219143,9.932009,10.011575,-0.346,1.256,9.885,9.971
4.841,-0.281157,1.243071,9.898509,9.980218,-0.338,1.249,9.888,9.972
4.86,-0.345763,1.293321,9.862617,9.953061,-0.326,1.251,9.884,9.968
4.88,-0.372084,1.288535,9.888938,9.979472,-0.329,1.261,9.896,9.981
4.898,-0.355334,1.262214,9.893723,9.980241,-0.339,1.272,9.886,9.973
4.917,-0.345763,1.240679,9.867402,9.951103,-0.355,1.271,9.878,9.966
4.936,-0.338584,1.231107,9.927223,10.008997,-0.353,1.256,9.894,9.98
4.956,-0.32662,1.228714,9.903295,9.984571,-0.342,1.241,9.898,9.981
4.976,-0.302692,1.252643,9.872188,9.955944,-0.328,1.238,9.893,9.975
4.993,-0.314656,1.269392,9.843474,9.929973,-0.321,1.245,9.887,9.97
5.013,-0.367298,1.262214,9.869795,9.956954,-0.328,1.253,9.872,9.957
5.032,-0.32662,1.228714,9.900902,9.982198,-0.328,1.253,9.872,9.956
5.051,-0.273978,1.209572,9.934402,10.011517,-0.321,1.242,9.887,9.97
5.07,-0.37687,1.290928,9.869795,9.960993,-0.336,1.248,9.894,9.978
5.089,-0.422333,1.34357,9.843474,9.943718,-0.35,1.268,9.887,9.975
5.108,-0.338584,1.262214,9.88176,9.967798,-0.353,1.277,9.882,9.971
5.13,-0.269193,1.202393,9.903295,9.979652,-0.352,1.275,9.875,9.963
5.147,-0.352941,1.238286,9.917651,10.000886,-0.346,1.262,9.887,9.973
5.167,-0.410369,1.31007,9.893723,9.988516,-0.343,1.253,9.899,9.984
5.185,-0.34337,1.290928,9.884152,9.97401,-0.344,1.26,9.9,9.986
5.207,-0.281157,1.238286,9.872188,9.953517,-0.347,1.269,9.892,9.979
5.223,-0.319442,1.235893,9.83151,9.914033,-0.339,1.269,9.87,9.958
5.243,-0.352941,1.238286,9.920045,10.00326,-0.324,1.251,9.877,9.961
5.262,-0.317049,1.245464,9.94158,10.024306,-0.318,1.239,9.891,9.974
5.287,-0.305085,1.262214,9.886545,9.971461,-0.324,1.245,9.895,9.978
5.3,-0.362513,1.288535,9.826724,9.917472,-0.334,1.259,9.894,9.979
5.319,-0.410369,1.298106,9.855438,9.949027,-0.349,1.274,9.878,9.966
5.339,-0.348156,1.214357,9.963116,10.042886,-0.357,1.266,9.883,9.97
5.359,-0.319442,1.190429,9.929616,10.00582,-0.36,1.248,9.894,9.979
5.377,-0.336192,1.288535,9.829117,9.918915,-0.354,1.248,9.894,9.979
5.396,-0.362513,1.312463,9.872188,9.965644,-0.342,1.251,9.899,9.983
5.415,-0.324227,1.262214,9.900902,9.986299,-0.336,1.263,9.883,9.969
5.436,-0.288335,1.221536,9.903295,9.982511,-0.328,1.271,9.876,9.963
5.454,-0.329013,1.25025,9.903295,9.987323,-0.326,1.262,9.895,9.98
5.472,-0.427119,1.322034,9.867402,9.964729,-0.342,1.264,9.894,9.98
5.492,-0.37687,1.312463,9.865009,9.959066,-0.355,1.277,9.885,9.973
5.511,-0.297906,1.228714,9.891331,9.971806,-0.358,1.278,9.882,9.971
5.53,-0.305085,1.214357,9.891331,9.970264,-0.352,1.269,9.879,9.966
5.549,-0.350549,1.240679,9.888938,9.972626,-0.333,1.249,9.884,9.968
5.569,-0.331406,1.21675,9.886545,9.966649,-0.321,1.225,9.89,9.97
5.588,-0.247657,1.192822,9.929616,10.004071,-0.309,1.216,9.899,9.978
5.607,-0.252443,1.235893,9.891331,9.971438,-0.296,1.222,9.899,9.979
5.626,-0.400798,1.317249,9.862617,9.958262,-0.308,1.241,9.893,9.975
5.644,-0.47019,1.32682,9.869795,9.969673,-0.343,1.268,9.888,9.976
5.663,-0.412762,1.264607,9.915258,10.004097,-0.384,1.286,9.885,9.976
5.683,-0.314656,1.219143,9.898509,9.978267,-0.4,1.282,9.887,9.978
5.703,-0.293121,1.238286,9.862617,9.944369,-0.373,1.262,9.887,9.974
5.723,-0.321835,1.257428,9.862617,9.947658,-0.336,1.245,9.885,9.969
5.741,-0.293121,1.209572,9.876974,9.955079,-0.306,1.231,9.875,9.956
5.76,-0.269193,1.168894,9.951151,10.023182,-0.294,1.219,9.888,9.968
5.779,-0.297906,1.21675,9.932009,10.010696,-0.296,1.213,9.906,9.984
5.798,-0.348156,1.302892,9.87458,9.966247,-0.302,1.225,9.909,9.989
5.817,-0.417548,1.374677,9.886545,9.990388,-0.333,1.266,9.911,9.998
5.836,-0.393619,1.341177,9.829117,9.928002,-0.364,1.309,9.881,9.974
5.855,-0.288335,1.2335,9.845867,9.927022,-0.362,1.313,9.859,9.953
5.875,-0.211765,1.149751,9.903295,9.972062,-0.328,1.275,9.866,9.954
5.894,-0.235693,1.197608,9.953544,10.028103,-0.282,1.231,9.883,9.964
5.913,-0.338584,1.262214,9.939187,10.024733,-0.269,1.211,9.91,9.988
5.933,-0.37687,1.295713,9.872188,9.963985,-0.291,1.226,9.917,9.997
5.952,-0.357727,1.281357,9.841082,9.930596,-0.327,1.259,9.902,9.987
5.971,-0.312263,1.238286,9.872188,9.954444,-0.346,1.269,9.881,9.968
5.991,-0.290728,1.223929,9.888938,9.968632,-0.334,1.26,9.869,9.954
6.01,-0.271585,1.219143,9.917651,9.995993,-0.308,1.241,9.88,9.962
6.027,-0.278764,1.226322,9.912866,9.992321,-0.288,1.227,9.898,9.978
6.048,-0.283549,1.238286,9.910473,9.991558,-0.281,1.227,9.907,9.987
6.066,-0.288335,1.243071,9.860224,9.942453,-0.281,1.232,9.9,9.981
6.085,-0.345763,1.267,9.872188,9.959163,-0.299,1.244,9.889,9.971
6.105,-0.367298,1.264607,9.893723,9.980977,-0.321,1.253,9.884,9.969
6.124,-0.340977,1.276571,9.965508,10.052724,-0.336,1.263,9.898,9.984
6.143,-0.305085,1.281357,9.912866,9.999993,-0.34,1.272,9.911,9.998
6.162,-0.307478,1.264607,9.802796,9.888811,-0.33,1.272,9.894,9.981
6.182,-0.257228,1.226322,9.850653,9.930025,-0.303,1.262,9.883,9.968
6.205,-0.2333,1.154537,9.951151,10.020618,-0.276,1.232,9.879,9.96
6.222,-0.264407,1.15693,9.982258,10.052555,-0.266,1.201,9.897,9.973
6.239,-0.355334,1.269392,9.879367,9.966921,-0.278,1.202,9.916,9.993
6.258,-0.379262,1.338784,9.81476,9.912906,-0.308,1.23,9.907,9.988
6.279,-0.293121,1.276571,9.869795,9.956325,-0.323,1.26,9.887,9.972
6.296,-0.25005,1.185644,9.917651,9.9914,-0.319,1.268,9.87,9.957
6.315,-0.290728,1.195215,9.92483,10.000766,-0.303,1.249,9.882,9.965
6.334,-0.319442,1.255036,9.922438,10.006594,-0.288,1.228,9.909,9.989
6.353,-0.329013,1.288535,9.900902,9.989816,-0.297,1.231,9.916,9.997
6.373,-0.290728,1.286142,9.843474,9.931398,-0.307,1.256,9.898,9.982
